FirstToken,Checkpoint,GermanLogit,EnglishLogit,GermanLogitAblated,EnglishLogitAblated
512,34,7.672276020050049,11.176267623901367,7.696553707122803,11.174824714660645
8215,34,3.1034164428710938,10.421365737915039,3.0966901779174805,10.421067237854004
4151,34,5.396331310272217,8.274847030639648,5.419957637786865,8.279701232910156
67,34,4.685701370239258,4.971111297607422,4.689513206481934,4.973159313201904
77,34,6.761116981506348,2.562716245651245,6.791603088378906,2.5733494758605957
588,34,3.8751511573791504,13.486315727233887,3.890321969985962,13.487530708312988
594,34,7.509123802185059,10.003395080566406,7.513751029968262,10.00696849822998
4200,34,6.4508514404296875,11.127019882202148,6.486261367797852,11.122950553894043
659,34,10.22021198272705,8.98349380493164,10.247125625610352,8.90031909942627
717,34,4.970285415649414,10.807901382446289,4.973517894744873,10.816567420959473
246,34,6.1013078689575195,5.585353851318359,6.107527732849121,5.600308418273926
6398,34,5.223714828491211,10.070778846740723,5.270095348358154,10.058756828308105
271,34,4.058742046356201,10.742728233337402,4.091589450836182,10.741253852844238
275,34,6.378696918487549,12.477794647216797,6.339679718017578,12.48199462890625
285,34,1.5738492012023926,14.031952857971191,1.626259207725525,14.021754264831543
287,34,4.053406715393066,7.547318458557129,4.06829833984375,7.553359508514404
309,34,4.918318748474121,11.953021049499512,4.930624961853027,11.9482421875
311,34,6.560122013092041,1.8308991193771362,6.592238426208496,1.8372564315795898
312,34,3.6055850982666016,0.782128095626831,3.6130599975585938,0.7777314782142639
320,34,6.192000389099121,12.811561584472656,6.173750877380371,12.829153060913086
322,34,6.041314125061035,8.464651107788086,6.0477294921875,8.471935272216797
323,34,1.5337092876434326,13.864277839660645,1.5222265720367432,13.8685941696167
359,34,6.299200534820557,14.45576000213623,6.30251932144165,14.461933135986328
367,34,8.372962951660156,8.219533920288086,8.323393821716309,8.184556007385254
417,34,6.230720043182373,9.709951400756836,6.2276692390441895,9.71148681640625
430,34,7.533431529998779,4.554932117462158,7.516546249389648,4.554344177246094
990,34,4.983386039733887,11.679917335510254,5.000641345977783,11.669570922851562
479,34,7.284689426422119,11.039822578430176,7.299395561218262,11.038233757019043
512,35,6.623349189758301,12.48827075958252,6.648813724517822,12.485211372375488
8215,35,3.4712791442871094,10.652108192443848,3.4827260971069336,10.652022361755371
4151,35,6.183248996734619,8.762420654296875,6.21205997467041,8.769532203674316
67,35,6.819796562194824,4.354809761047363,6.827866554260254,4.348517417907715
77,35,6.813279628753662,3.1338729858398438,6.841937065124512,3.1479411125183105
588,35,4.385751247406006,13.629840850830078,4.379512310028076,13.634536743164062
594,35,7.131838321685791,10.380331039428711,7.137979984283447,10.382328987121582
4200,35,6.119532585144043,10.195486068725586,6.157193183898926,10.19042682647705
659,35,12.22389030456543,10.124293327331543,12.257990837097168,9.995923042297363
717,35,5.393281936645508,8.989480972290039,5.399864673614502,8.998058319091797
246,35,6.712817668914795,4.9123358726501465,6.718027114868164,4.922939300537109
6398,35,6.083645343780518,9.847468376159668,6.133856773376465,9.832159042358398
271,35,3.9787235260009766,9.654157638549805,4.010603904724121,9.652828216552734
275,35,6.109058380126953,12.514233589172363,6.099909782409668,12.514594078063965
285,35,2.3696236610412598,13.161295890808105,2.4047317504882812,13.160568237304688
287,35,5.108482360839844,6.967447280883789,5.119598865509033,6.976362228393555
309,35,5.454413414001465,11.105728149414062,5.476708889007568,11.09872817993164
311,35,5.585440635681152,2.2445526123046875,5.613448619842529,2.2466278076171875
312,35,3.4594779014587402,1.02982759475708,3.468686103820801,1.0236172676086426
320,35,6.221795082092285,13.318704605102539,6.201567649841309,13.331731796264648
322,35,5.525454998016357,8.622406959533691,5.539696216583252,8.634395599365234
323,35,3.7589213848114014,12.939066886901855,3.7554433345794678,12.941941261291504
359,35,7.11430549621582,14.420519828796387,7.121953964233398,14.430904388427734
367,35,8.922501564025879,7.812577247619629,8.89537239074707,7.797353744506836
417,35,5.191309452056885,10.398411750793457,5.185761451721191,10.400243759155273
430,35,7.302456855773926,5.664005279541016,7.288416862487793,5.6633524894714355
990,35,4.777693748474121,11.46509838104248,4.793084621429443,11.456680297851562
479,35,8.36598014831543,11.365874290466309,8.380988121032715,11.364388465881348
512,36,7.601946830749512,12.19139289855957,7.63839054107666,12.187301635742188
8215,36,5.007004737854004,11.089385986328125,5.041624069213867,11.08940601348877
4151,36,6.2078704833984375,9.930923461914062,6.225630760192871,9.934850692749023
67,36,4.9578118324279785,3.658311367034912,4.961740970611572,3.658547878265381
77,36,7.244831562042236,2.606515884399414,7.276293754577637,2.6227073669433594
588,36,5.2859697341918945,13.328601837158203,5.3028244972229,13.329790115356445
594,36,7.487473964691162,10.266708374023438,7.487875938415527,10.271230697631836
4200,36,8.000842094421387,9.450303077697754,8.037927627563477,9.443604469299316
659,36,10.912236213684082,10.020622253417969,10.955945014953613,9.942437171936035
717,36,5.734740257263184,10.384020805358887,5.738736152648926,10.392951011657715
246,36,6.590087890625,5.717624187469482,6.596591949462891,5.7298688888549805
6398,36,5.359359264373779,9.875528335571289,5.40732479095459,9.863655090332031
271,36,3.323638916015625,9.688949584960938,3.3565516471862793,9.687118530273438
275,36,5.640691757202148,12.08303451538086,5.60697078704834,12.082967758178711
285,36,1.6305038928985596,14.250797271728516,1.6680141687393188,14.246902465820312
287,36,4.917947769165039,7.748392105102539,4.930228233337402,7.756988525390625
309,36,5.233946323394775,11.18199634552002,5.253067970275879,11.174250602722168
311,36,6.734682083129883,2.0290207862854004,6.761693000793457,2.027742385864258
312,36,3.907498836517334,0.05893731117248535,3.928081750869751,0.045767784118652344
320,36,5.750768661499023,12.190746307373047,5.7377471923828125,12.199502944946289
322,36,7.3680548667907715,8.778514862060547,7.38324499130249,8.793688774108887
323,36,3.4500365257263184,13.805883407592773,3.438155174255371,13.809667587280273
359,36,7.116872787475586,14.397930145263672,7.125471115112305,14.409729957580566
367,36,8.756352424621582,8.294471740722656,8.72718334197998,8.276786804199219
417,36,4.389376640319824,9.885952949523926,4.385834693908691,9.887531280517578
430,36,8.165108680725098,5.2519354820251465,8.143264770507812,5.26456880569458
990,36,4.60963773727417,11.526592254638672,4.624675750732422,11.51486587524414
479,36,7.6024603843688965,10.873208045959473,7.6037726402282715,10.873879432678223
512,37,6.253000259399414,12.318950653076172,6.280674934387207,12.315774917602539
8215,37,4.116137981414795,10.557073593139648,4.150644302368164,10.555341720581055
4151,37,6.081902503967285,8.498268127441406,6.116426467895508,8.499061584472656
67,37,5.4442219734191895,4.4519572257995605,5.4503560066223145,4.449328899383545
77,37,7.841824054718018,3.683659315109253,7.876371383666992,3.6882035732269287
588,37,4.9221038818359375,13.131912231445312,4.931758880615234,13.133169174194336
594,37,7.524679660797119,11.28814697265625,7.527348518371582,11.293485641479492
4200,37,6.133732318878174,10.450587272644043,6.127495288848877,10.451244354248047
659,37,10.687911987304688,9.071091651916504,10.72480297088623,8.97879695892334
717,37,5.143146514892578,9.750635147094727,5.148216247558594,9.769542694091797
246,37,6.82294225692749,5.974196434020996,6.821339130401611,5.975827217102051
6398,37,5.767721176147461,9.8252534866333,5.814347267150879,9.817795753479004
271,37,3.3149776458740234,9.628158569335938,3.351231575012207,9.627832412719727
275,37,6.7246174812316895,11.80986213684082,6.642454624176025,11.815103530883789
285,37,0.8917853236198425,14.236628532409668,0.9452282190322876,14.22909927368164
287,37,4.7743377685546875,8.0858736038208,4.787332534790039,8.095415115356445
309,37,5.225645065307617,12.060964584350586,5.242232799530029,12.054583549499512
311,37,6.8201584815979,1.533558964729309,6.851531505584717,1.534985899925232
312,37,3.727189302444458,0.43006575107574463,3.74120831489563,0.41446933150291443
320,37,5.798979759216309,12.450529098510742,5.734650611877441,12.488954544067383
322,37,6.569445610046387,7.906813621520996,6.573458194732666,7.911499977111816
