FirstToken,Checkpoint,GermanLogprob,EnglishLogprob,GermanLogprobAblated,EnglishLogprobAblated
4200,12,-2.970569133758545,-7.994489669799805,-3.0800414085388184,-7.926586627960205
659,12,-4.672308444976807,-5.81801700592041,-4.570487976074219,-6.013160228729248
717,12,-8.49771785736084,-9.97108268737793,-8.504138946533203,-9.978787422180176
246,12,-3.9656388759613037,-10.122557640075684,-4.040488243103027,-10.29321002960205
6398,12,-2.689528465270996,-7.277635097503662,-2.705811023712158,-7.323005199432373
271,12,-3.3808093070983887,-7.820476531982422,-3.345834255218506,-7.85530948638916
275,12,-2.2020740509033203,-6.272555828094482,-2.1394898891448975,-6.41220760345459
285,12,-2.2065658569335938,-9.423175811767578,-2.1321630477905273,-9.456500053405762
287,12,-4.600287914276123,-6.675546646118164,-4.57155704498291,-6.577290058135986
309,12,-3.4535534381866455,-10.153754234313965,-3.4637303352355957,-9.992331504821777
311,12,-3.7262706756591797,-13.362560272216797,-3.716001510620117,-13.426149368286133
312,12,-6.302436351776123,-13.93431568145752,-6.318884372711182,-13.931943893432617
320,12,-3.19215989112854,-9.075095176696777,-3.2539243698120117,-8.988459587097168
322,12,-6.7863616943359375,-7.10859489440918,-6.797807693481445,-7.1626105308532715
323,12,-3.463181495666504,-8.405242919921875,-3.4229893684387207,-8.397711753845215
359,12,-3.435051202774048,-9.931878089904785,-3.4871838092803955,-9.880362510681152
367,12,-3.288153648376465,-6.766116142272949,-3.278217077255249,-6.456700325012207
417,12,-0.6683950424194336,-9.318923950195312,-0.6560472249984741,-9.328437805175781
430,12,-2.257988452911377,-9.732375144958496,-2.1491990089416504,-9.80713176727295
990,12,-6.784586429595947,-7.150423526763916,-6.838165283203125,-7.124756813049316
479,12,-2.8938379287719727,-10.841531753540039,-3.0066239833831787,-10.75195026397705
512,13,-2.2723517417907715,-10.12381362915039,-2.0767035484313965,-10.213116645812988
8215,13,-3.868475914001465,-5.924023151397705,-3.885307788848877,-5.986093044281006
4151,13,-1.4260238409042358,-14.694135665893555,-1.3581832647323608,-14.783686637878418
67,13,-4.990192413330078,-10.174750328063965,-4.976644992828369,-10.066205024719238
77,13,-6.116501331329346,-10.115771293640137,-6.08876371383667,-10.583144187927246
588,13,-3.887822389602661,-3.641082763671875,-3.9020724296569824,-3.6666390895843506
594,13,-3.3648571968078613,-8.456958770751953,-3.3509135246276855,-8.581339836120605
4200,13,-1.6899594068527222,-9.137064933776855,-1.7827107906341553,-9.035341262817383
659,13,-4.929077625274658,-5.849428653717041,-4.772911071777344,-6.049096584320068
717,13,-9.139144897460938,-9.23392105102539,-9.183073997497559,-9.22476863861084
246,13,-3.769443988800049,-9.340436935424805,-3.734842538833618,-9.60457992553711
6398,13,-3.126330852508545,-8.27137565612793,-3.166022539138794,-8.33848762512207
271,13,-3.594641923904419,-9.604225158691406,-3.582070827484131,-9.65001106262207
275,13,-2.2459471225738525,-7.356242656707764,-2.1636769771575928,-7.450823783874512
285,13,-2.1208395957946777,-10.7546968460083,-2.038677215576172,-10.816040992736816
287,13,-4.771613121032715,-8.152287483215332,-4.727362155914307,-7.965891361236572
309,13,-3.111356019973755,-11.562382698059082,-3.0820250511169434,-11.471320152282715
311,13,-2.748699903488159,-15.479501724243164,-2.7701961994171143,-15.495319366455078
312,13,-3.993236541748047,-14.375346183776855,-4.002408504486084,-14.393660545349121
320,13,-2.6610960960388184,-10.967504501342773,-2.6913130283355713,-10.82677936553955
322,13,-5.620292663574219,-7.227363109588623,-5.541584491729736,-7.325334072113037
323,13,-1.9050452709197998,-8.241278648376465,-1.8706820011138916,-8.242555618286133
359,13,-5.114536762237549,-11.983675003051758,-5.088222026824951,-11.994342803955078
367,13,-2.5810439586639404,-6.562934398651123,-2.5600907802581787,-6.413015365600586
417,13,-0.58278489112854,-10.679253578186035,-0.5787658095359802,-10.686311721801758
430,13,-2.1261725425720215,-10.634833335876465,-2.0275228023529053,-10.601096153259277
990,13,-5.804341793060303,-8.641188621520996,-5.845337867736816,-8.590011596679688
479,13,-2.482846736907959,-11.427200317382812,-2.577470541000366,-11.365900993347168
512,14,-2.6465582847595215,-11.227082252502441,-2.5448484420776367,-11.344841003417969
8215,14,-3.4377317428588867,-7.184878826141357,-3.471229076385498,-7.188714504241943
4151,14,-3.208095073699951,-16.167539596557617,-3.2236385345458984,-16.178714752197266
67,14,-4.157215595245361,-12.006288528442383,-4.228346347808838,-11.893259048461914
77,14,-6.831846714019775,-9.887069702148438,-6.848295211791992,-10.308887481689453
588,14,-5.295747756958008,-3.2451295852661133,-5.264701843261719,-3.2315361499786377
594,14,-4.070648670196533,-8.15031623840332,-4.069196701049805,-8.185479164123535
4200,14,-1.4960250854492188,-9.905899047851562,-1.5937877893447876,-9.77865982055664
659,14,-3.4754936695098877,-6.5338640213012695,-3.3882434368133545,-6.720991134643555
717,14,-6.506434917449951,-13.444887161254883,-6.55708646774292,-13.382125854492188
246,14,-3.2383270263671875,-9.657127380371094,-3.203320026397705,-9.848943710327148
6398,14,-2.6317431926727295,-7.511178016662598,-2.6874465942382812,-7.5190863609313965
271,14,-3.081928014755249,-10.39211368560791,-3.101200580596924,-10.496061325073242
275,14,-2.095041275024414,-7.2558770179748535,-1.992331862449646,-7.299069881439209
285,14,-2.013758420944214,-10.585322380065918,-1.9916841983795166,-10.575016021728516
287,14,-5.0799360275268555,-8.90263557434082,-5.048531532287598,-8.84201717376709
309,14,-3.894747734069824,-10.893128395080566,-3.9170024394989014,-10.79682445526123
311,14,-2.7696423530578613,-16.31883430480957,-2.8397841453552246,-16.256511688232422
312,14,-6.232222557067871,-13.806894302368164,-6.232367038726807,-13.797856330871582
320,14,-3.169572114944458,-11.398517608642578,-3.1355154514312744,-11.28746223449707
322,14,-3.832638740539551,-5.858723163604736,-3.823275566101074,-5.984029293060303
323,14,-2.6720945835113525,-8.080080032348633,-2.6813087463378906,-8.111859321594238
359,14,-3.8741254806518555,-12.60976505279541,-3.8735485076904297,-12.640644073486328
367,14,-2.874755859375,-6.991544246673584,-2.905169725418091,-6.928694725036621
417,14,-0.3544405698776245,-10.630846977233887,-0.3581230044364929,-10.63479995727539
430,14,-3.742241144180298,-10.895709991455078,-3.7123873233795166,-10.87702465057373
990,14,-3.982074737548828,-8.968863487243652,-4.037720203399658,-8.922144889831543
479,14,-1.9394032955169678,-12.587167739868164,-2.006101608276367,-12.48021411895752
512,15,-2.3474624156951904,-10.676527976989746,-2.2901086807250977,-10.712471961975098
8215,15,-3.529186248779297,-7.124008655548096,-3.552583932876587,-7.068467140197754
4151,15,-1.8939732313156128,-15.234013557434082,-1.9211198091506958,-15.233949661254883
67,15,-5.109434604644775,-11.805079460144043,-5.206695556640625,-11.749670028686523
77,15,-5.764563083648682,-8.559800148010254,-5.748260498046875,-9.068822860717773
588,15,-4.405945777893066,-3.541865110397339,-4.3540449142456055,-3.4507603645324707
594,15,-3.4031310081481934,-8.75161361694336,-3.4192209243774414,-8.757355690002441
4200,15,-1.426352620124817,-9.16318130493164,-1.5019117593765259,-9.101037979125977
659,15,-2.722907543182373,-5.751158237457275,-2.631922960281372,-6.089591026306152
717,15,-7.190679550170898,-12.016536712646484,-7.253368854522705,-12.020991325378418
246,15,-4.653000831604004,-10.223363876342773,-4.698693752288818,-10.473867416381836
6398,15,-2.9623239040374756,-7.8046088218688965,-3.0214290618896484,-7.832316875457764
271,15,-3.8271806240081787,-11.20819091796875,-3.8724827766418457,-11.36876392364502
275,15,-1.9459631443023682,-7.148213863372803,-1.826010823249817,-7.261048316955566
285,15,-2.7125792503356934,-9.409388542175293,-2.64597749710083,-9.446586608886719
287,15,-5.783749103546143,-8.607281684875488,-5.807553768157959,-8.595726013183594
309,15,-3.710780620574951,-10.806379318237305,-3.683385133743286,-10.740102767944336
311,15,-3.11147141456604,-17.656827926635742,-3.2020182609558105,-17.58392333984375
312,15,-5.817953586578369,-14.201662063598633,-5.849344253540039,-14.194153785705566
320,15,-3.01345157623291,-9.719100952148438,-3.012852668762207,-9.62443733215332
322,15,-5.667940616607666,-5.966550827026367,-5.758942604064941,-6.0411376953125
323,15,-2.473026752471924,-7.697479248046875,-2.5262374877929688,-7.753903865814209
359,15,-4.054675102233887,-11.920830726623535,-4.057717800140381,-11.955550193786621
367,15,-2.59726881980896,-7.103381156921387,-2.5811147689819336,-6.980809211730957
417,15,-0.5998347401618958,-10.325129508972168,-0.5908724665641785,-10.326620101928711
430,15,-2.7838354110717773,-9.459461212158203,-2.772977590560913,-9.38876724243164
990,15,-4.004950046539307,-9.446739196777344,-4.071527481079102,-9.381340980529785
479,15,-2.285536766052246,-12.137579917907715,-2.413267135620117,-12.066164016723633
512,16,-1.920936107635498,-12.371330261230469,-1.9326947927474976,-12.297149658203125
8215,16,-3.455200672149658,-6.721540451049805,-3.502976417541504,-6.648235321044922
4151,16,-1.405295491218567,-16.991235733032227,-1.4090609550476074,-17.038454055786133
67,16,-4.404475212097168,-12.967771530151367,-4.442856788635254,-12.863722801208496
77,16,-5.637286186218262,-9.20768928527832,-5.750442981719971,-9.774375915527344
588,16,-5.298397541046143,-3.209104537963867,-5.243783950805664,-3.0839200019836426
594,16,-4.08149528503418,-8.40064525604248,-4.138624668121338,-8.388324737548828
4200,16,-0.8216087222099304,-9.043414115905762,-0.9055361747741699,-8.923065185546875
659,16,-3.3517982959747314,-5.818137168884277,-3.2431840896606445,-6.10891056060791
717,16,-6.714292049407959,-12.28296947479248,-6.795619964599609,-12.17094898223877
246,16,-3.5248217582702637,-9.526545524597168,-3.5804286003112793,-9.741175651550293
6398,16,-3.095498561859131,-8.659732818603516,-3.1592626571655273,-8.679723739624023
271,16,-4.088951110839844,-11.50057601928711,-4.107331275939941,-11.763775825500488
275,16,-2.0484373569488525,-7.233845233917236,-2.00549054145813,-7.229273319244385
285,16,-1.6577553749084473,-10.836928367614746,-1.5969294309616089,-10.90890884399414
287,16,-4.622589588165283,-9.598443031311035,-4.697767734527588,-9.545907020568848
309,16,-3.142744779586792,-10.871841430664062,-3.007535934448242,-10.804007530212402
311,16,-2.2142226696014404,-16.50210952758789,-2.3169374465942383,-16.43739891052246
312,16,-6.282357215881348,-14.450480461120605,-6.383157730102539,-14.515936851501465
320,16,-3.2629992961883545,-11.633834838867188,-3.2346954345703125,-11.483368873596191
322,16,-4.852267742156982,-5.569215774536133,-5.0799150466918945,-5.549079895019531
323,16,-1.5297985076904297,-9.900964736938477,-1.638598084449768,-10.018134117126465
359,16,-4.101998805999756,-12.320754051208496,-4.129678726196289,-12.473041534423828
367,16,-1.9840203523635864,-6.808996200561523,-2.0058841705322266,-6.707460880279541
417,16,-0.7639088034629822,-11.231171607971191,-0.750208854675293,-11.21377944946289
430,16,-2.8441479206085205,-11.13453483581543,-2.8589837551116943,-11.032172203063965
990,16,-5.376224040985107,-10.250009536743164,-5.411379337310791,-10.103205680847168
479,16,-2.1074600219726562,-13.121767044067383,-2.3265514373779297,-13.018589973449707
512,17,-2.443073272705078,-11.386456489562988,-2.5026729106903076,-11.267290115356445
8215,17,-3.5738067626953125,-6.596826553344727,-3.5879194736480713,-6.475505352020264
4151,17,-2.4176156520843506,-16.281814575195312,-2.4319534301757812,-16.250621795654297
67,17,-6.208903789520264,-12.424857139587402,-6.346424579620361,-12.269431114196777
77,17,-6.278379440307617,-10.304155349731445,-6.299113750457764,-10.776869773864746
588,17,-3.510441780090332,-3.719393253326416,-3.5065276622772217,-3.5894930362701416
594,17,-2.55572247505188,-8.683989524841309,-2.621575355529785,-8.611988067626953
4200,17,-1.136478066444397,-9.02372932434082,-1.2406795024871826,-8.932613372802734
659,17,-2.8394646644592285,-7.262244701385498,-2.6661882400512695,-7.515824794769287
717,17,-6.22804594039917,-13.72022819519043,-6.372507095336914,-13.55221939086914
246,17,-2.8258960247039795,-10.206424713134766,-2.97052001953125,-10.341188430786133
6398,17,-2.990760087966919,-8.642584800720215,-3.0220766067504883,-8.624869346618652
271,17,-3.7386653423309326,-12.047818183898926,-3.869042158126831,-12.403190612792969
275,17,-1.8755711317062378,-7.279676914215088,-1.8242168426513672,-7.289102554321289
285,17,-2.259610891342163,-10.687051773071289,-2.1993443965911865,-10.729448318481445
287,17,-4.473110675811768,-8.348848342895508,-4.50468635559082,-8.346025466918945
309,17,-1.9033843278884888,-11.663065910339355,-1.8468328714370728,-11.503864288330078
311,17,-2.4579005241394043,-15.64009952545166,-2.5626211166381836,-15.612147331237793
312,17,-5.406179904937744,-15.097086906433105,-5.643115520477295,-15.140677452087402
320,17,-3.5510706901550293,-12.166109085083008,-3.567596912384033,-11.993680000305176
322,17,-4.635101795196533,-6.200387001037598,-4.874153137207031,-6.192898273468018
323,17,-2.2080883979797363,-9.258260726928711,-2.3140857219696045,-9.322131156921387
359,17,-4.606588363647461,-14.073264122009277,-4.626457214355469,-14.204912185668945
367,17,-3.0546483993530273,-6.984946250915527,-2.934180736541748,-6.957966327667236
417,17,-0.8323855996131897,-12.141703605651855,-0.8312310576438904,-12.104337692260742
430,17,-2.4162979125976562,-8.146624565124512,-2.4687576293945312,-8.205659866333008
990,17,-4.5185370445251465,-10.839865684509277,-4.49799108505249,-10.425983428955078
479,17,-2.054291009902954,-13.80918025970459,-2.3374173641204834,-13.581719398498535
512,18,-2.361067056655884,-11.922255516052246,-2.4744927883148193,-11.79023551940918
8215,18,-3.7496111392974854,-6.789864540100098,-3.7710821628570557,-6.540675640106201
4151,18,-1.785219430923462,-16.38886833190918,-1.7272405624389648,-16.414901733398438
67,18,-6.5556840896606445,-12.975342750549316,-6.7052812576293945,-12.805973052978516
77,18,-7.096160888671875,-10.658649444580078,-7.223848819732666,-11.36479663848877
588,18,-3.8060357570648193,-3.432297945022583,-3.734145164489746,-3.2224647998809814
594,18,-3.8903465270996094,-9.400399208068848,-3.9337692260742188,-9.348955154418945
4200,18,-1.0801054239273071,-8.233936309814453,-1.201829195022583,-8.056825637817383
659,18,-3.7489216327667236,-5.916141986846924,-3.503185749053955,-6.349606037139893
717,18,-5.798196792602539,-15.989169120788574,-5.987611770629883,-15.741164207458496
246,18,-2.2595930099487305,-9.556452751159668,-2.352409839630127,-9.625387191772461
6398,18,-2.586252450942993,-8.913313865661621,-2.6227855682373047,-8.864978790283203
271,18,-3.7853026390075684,-12.388334274291992,-3.9334893226623535,-12.890483856201172
275,18,-2.331969976425171,-8.430473327636719,-2.249077320098877,-8.409479141235352
285,18,-1.3110320568084717,-12.38925552368164,-1.2626819610595703,-12.482362747192383
287,18,-5.458320617675781,-9.35732650756836,-5.5069098472595215,-9.353484153747559
309,18,-1.9310144186019897,-10.356268882751465,-1.7866750955581665,-10.17867374420166
311,18,-2.8327813148498535,-16.36177635192871,-2.970454692840576,-16.283411026000977
312,18,-4.7627763748168945,-14.58516788482666,-4.98797607421875,-14.508776664733887
320,18,-3.4087367057800293,-13.535324096679688,-3.5090739727020264,-13.45499038696289
322,18,-4.2292609214782715,-7.101502418518066,-4.523632526397705,-7.035189151763916
323,18,-1.0643399953842163,-9.538487434387207,-1.0329176187515259,-9.624143600463867
359,18,-4.499773025512695,-14.659071922302246,-4.5835676193237305,-15.103529930114746
367,18,-3.3183817863464355,-6.194404125213623,-3.0232198238372803,-6.102707386016846
417,18,-0.43451377749443054,-12.542747497558594,-0.423950731754303,-12.540873527526855
430,18,-3.006065607070923,-10.844616889953613,-2.984649658203125,-10.857779502868652
990,18,-4.2988762855529785,-12.411359786987305,-4.461336135864258,-12.000385284423828
479,18,-1.8016347885131836,-13.45151138305664,-2.0778088569641113,-13.405505180358887
512,19,-2.3691744804382324,-11.844919204711914,-2.5885064601898193,-11.586977005004883
8215,19,-3.9170525074005127,-7.14500093460083,-3.965851306915283,-6.94157075881958
